±âÁØ³âµµ,ÇàÁ¤±¸¿ªÄÚµå,Åë°èÇ×¸ñ,Åë°è°ª
2023,31011600,ga_sd_005,4571
2023,31011600,ga_sd_006,321
2023,31011610,ga_sd_001,1277
2023,31011610,ga_sd_002,2731
2023,31011610,ga_sd_003,256
2023,31011610,ga_sd_004,N/A
2023,31011610,ga_sd_005,3727
2023,31011610,ga_sd_006,289
2023,31011620,ga_sd_001,1923
2023,31011620,ga_sd_002,8524
2023,31011620,ga_sd_003,486
2023,31011620,ga_sd_004,N/A
2023,31011620,ga_sd_005,2696
2023,31011620,ga_sd_006,173
2023,31011630,ga_sd_001,1253
2023,31011630,ga_sd_002,3620
2023,31011630,ga_sd_003,246
2023,31011630,ga_sd_004,N/A
2023,31011630,ga_sd_005,956
2023,31011630,ga_sd_006,84
2023,31012520,ga_sd_001,733
2023,31012520,ga_sd_002,1791
2023,31012520,ga_sd_003,131
2023,31012520,ga_sd_005,1320
2023,31012520,ga_sd_006,153
2023,31012530,ga_sd_001,1569
2023,31012530,ga_sd_002,3729
2023,31012530,ga_sd_003,316
2023,31012530,ga_sd_004,N/A
2023,31012530,ga_sd_005,5210
2023,31012530,ga_sd_006,427
2023,31012540,ga_sd_001,1346
2023,31012540,ga_sd_002,3026
2023,31012540,ga_sd_003,262
2023,31012540,ga_sd_004,N/A
2023,31012540,ga_sd_005,3444
2023,31012540,ga_sd_006,313
2023,31012550,ga_sd_001,2962
2023,31012550,ga_sd_002,7816
2023,31012550,ga_sd_003,615
2023,31012550,ga_sd_004,N/A
2023,31012550,ga_sd_005,4414
2023,31012550,ga_sd_006,424
2023,31012560,ga_sd_001,2562
2023,31012560,ga_sd_002,6703
2023,31012560,ga_sd_003,660
2023,31012560,ga_sd_004,N/A
2023,31012560,ga_sd_005,6024
2023,31012560,ga_sd_006,466
2023,31012570,ga_sd_001,1586
2023,31012570,ga_sd_002,4283
2023,31012570,ga_sd_003,351
2023,31012570,ga_sd_004,N/A
2023,31012570,ga_sd_005,3586
2023,31012570,ga_sd_006,206
2023,31012600,ga_sd_001,1487
2023,31012600,ga_sd_002,3503
2023,31012600,ga_sd_003,278
2023,31012600,ga_sd_004,N/A
2023,31012600,ga_sd_005,6950
2023,31012600,ga_sd_006,613
2023,31012610,ga_sd_001,2114
2023,31012610,ga_sd_002,5720
2023,31012610,ga_sd_003,276
2023,31012610,ga_sd_004,N/A
2023,31012610,ga_sd_005,8413
2023,31012610,ga_sd_006,652
2023,31012620,ga_sd_001,1792
2023,31012620,ga_sd_002,3686
2023,31012620,ga_sd_003,211
2023,31012620,ga_sd_005,1898
2023,31012620,ga_sd_006,118
2023,31012640,ga_sd_001,2778
2023,31012640,ga_sd_002,9844
2023,31012640,ga_sd_003,629
2023,31012640,ga_sd_004,5
2023,31012640,ga_sd_005,2945
2023,31012640,ga_sd_006,307
2023,31012650,ga_sd_001,2734
2023,31012650,ga_sd_002,8797
2023,31012650,ga_sd_003,584
2023,31012650,ga_sd_004,N/A
2023,31012650,ga_sd_005,4373
2023,31012650,ga_sd_006,321
2023,31012660,ga_sd_001,2604
2023,31012660,ga_sd_002,9290
2023,31012660,ga_sd_003,531
2023,31012660,ga_sd_004,N/A
2023,31012660,ga_sd_005,3848
2023,31012660,ga_sd_006,341
2023,31013530,ga_sd_001,712
2023,31013530,ga_sd_002,1488
2023,31013530,ga_sd_003,165
2023,31013530,ga_sd_004,N/A
2023,31013530,ga_sd_005,2201
2023,31013530,ga_sd_006,169
2023,31013540,ga_sd_001,1278
2023,31013540,ga_sd_002,2959
2023,31013540,ga_sd_003,218
2023,31013540,ga_sd_004,N/A
2023,31013540,ga_sd_005,4988
2023,31013540,ga_sd_006,333
2023,31013550,ga_sd_001,1013
2023,31013550,ga_sd_002,2850
2023,31013550,ga_sd_003,216
2023,31013550,ga_sd_005,3189
2023,31013550,ga_sd_006,217
2023,31013560,ga_sd_001,2656
2023,31013560,ga_sd_002,6806
2023,31013560,ga_sd_003,529
2023,31013560,ga_sd_004,N/A
2023,31013560,ga_sd_005,11832
2023,31013560,ga_sd_006,1193
2023,31013670,ga_sd_001,1400
2023,31013670,ga_sd_002,3930
2023,31013670,ga_sd_003,234
2023,31013670,ga_sd_004,N/A
2023,31013670,ga_sd_005,2889
2023,31013670,ga_sd_006,392
2023,31013680,ga_sd_001,728
2023,31013680,ga_sd_002,1289
2023,31013680,ga_sd_003,130
2023,31013680,ga_sd_004,N/A
2023,31013680,ga_sd_005,2968
2023,31013680,ga_sd_006,268
2023,31013690,ga_sd_001,1556
2023,31013690,ga_sd_002,3550
2023,31013690,ga_sd_003,276
2023,31013690,ga_sd_004,N/A
2023,31013690,ga_sd_005,3167
2023,31013690,ga_sd_006,324
2023,31013700,ga_sd_001,1527
2023,31013700,ga_sd_002,4002
2023,31013700,ga_sd_003,327
2023,31013700,ga_sd_004,N/A
2023,31013700,ga_sd_005,2766
2023,31013700,ga_sd_006,225
2023,31013710,ga_sd_001,1736
2023,31013710,ga_sd_002,4924
2023,31013710,ga_sd_003,329
2023,31013710,ga_sd_004,N/A
2023,31013710,ga_sd_005,1834
2023,31013710,ga_sd_006,173
2023,31013720,ga_sd_001,652
2023,31013720,ga_sd_002,1204
2023,31013720,ga_sd_003,124
2023,31013720,ga_sd_005,3016
2023,31013720,ga_sd_006,183
2023,31014510,ga_sd_001,635
2023,31014510,ga_sd_002,2181
2023,31014510,ga_sd_003,148
2023,31014510,ga_sd_004,N/A
2023,31014510,ga_sd_005,1805
2023,31014510,ga_sd_006,104
2023,31014520,ga_sd_001,910
2023,31014520,ga_sd_002,2518
2023,31014520,ga_sd_003,190
2023,31014520,ga_sd_004,N/A
2023,31014520,ga_sd_005,2272
2023,31014520,ga_sd_006,147
2023,31014530,ga_sd_001,1725
2023,31014530,ga_sd_002,6287
2023,31014530,ga_sd_003,352
2023,31014530,ga_sd_004,N/A
2023,31014530,ga_sd_005,6416
2023,31014530,ga_sd_006,399
2023,31014540,ga_sd_001,1316
2023,31014540,ga_sd_002,3821
2023,31014540,ga_sd_003,205
2023,31014540,ga_sd_004,N/A
2023,31014540,ga_sd_005,3338
2023,31014540,ga_sd_006,251
2023,31014600,ga_sd_001,2481
2023,31014600,ga_sd_002,7936
2023,31014600,ga_sd_003,402
2023,31014600,ga_sd_004,N/A
2023,31014600,ga_sd_005,9004
2023,31014600,ga_sd_006,545
2023,31014620,ga_sd_001,2784
2023,31014620,ga_sd_002,9552
2023,31014620,ga_sd_003,529
2023,31014620,ga_sd_005,7972
2023,31014620,ga_sd_006,675
2023,31014630,ga_sd_001,2081
2023,31014630,ga_sd_002,5579
2023,31014630,ga_sd_003,322
2023,31014630,ga_sd_005,2938
2023,31014630,ga_sd_006,268
2023,31014640,ga_sd_001,2062
2023,31014640,ga_sd_002,6913
2023,31014640,ga_sd_003,290
2023,31014640,ga_sd_004,N/A
2023,31014640,ga_sd_005,2418
2023,31014640,ga_sd_006,283
2023,31014650,ga_sd_001,1471
2023,31014650,ga_sd_002,4014
2023,31014650,ga_sd_003,143
2023,31014650,ga_sd_004,N/A
2023,31014650,ga_sd_005,6270
2023,31014650,ga_sd_006,579
2023,31014660,ga_sd_001,1574
2023,31014660,ga_sd_002,5846
2023,31014660,ga_sd_003,300
2023,31014660,ga_sd_004,N/A
2023,31014660,ga_sd_005,5181
2023,31014660,ga_sd_006,285
2023,31014670,ga_sd_001,1656
2023,31014670,ga_sd_002,6597
2023,31014670,ga_sd_003,366
2023,31014670,ga_sd_004,N/A
2023,31014670,ga_sd_005,2193
2023,31014670,ga_sd_006,223
2023,31014680,ga_sd_001,1570
2023,31014680,ga_sd_002,7381
2023,31014680,ga_sd_003,342
2023,31014680,ga_sd_005,1467
2023,31014680,ga_sd_006,210
2023,31021510,ga_sd_001,749
2023,31021510,ga_sd_002,1933
2023,31021510,ga_sd_003,171
2023,31021510,ga_sd_004,N/A
2023,31021510,ga_sd_005,3978
2023,31021510,ga_sd_006,163
2023,31021520,ga_sd_001,1625
2023,31021520,ga_sd_002,3900
2023,31021520,ga_sd_003,288
2023,31021520,ga_sd_004,N/A
2023,31021520,ga_sd_005,1302
2023,31021520,ga_sd_006,175
2023,31021530,ga_sd_001,636
2023,31021530,ga_sd_002,1714
2023,31021530,ga_sd_003,132
2023,31021530,ga_sd_004,N/A
2023,31021530,ga_sd_005,3156
2023,31021530,ga_sd_006,133
2023,31021540,ga_sd_001,998
2023,31021540,ga_sd_002,2157
2023,31021540,ga_sd_003,181
2023,31021540,ga_sd_004,N/A
2023,31021540,ga_sd_005,4313
2023,31021540,ga_sd_006,206
2023,31021550,ga_sd_001,972
2023,31021550,ga_sd_002,2474
2023,31021550,ga_sd_003,209
2023,31021550,ga_sd_004,N/A
2023,31021550,ga_sd_005,3345
2023,31021550,ga_sd_006,134
2023,31021560,ga_sd_001,839
2023,31021560,ga_sd_002,2167
2023,31021560,ga_sd_003,181
2023,31021560,ga_sd_004,N/A
2023,31021560,ga_sd_005,2850
2023,31021560,ga_sd_006,116
2023,31021570,ga_sd_001,752
2023,31021570,ga_sd_002,2076
2023,31021570,ga_sd_003,203
2023,31021570,ga_sd_004,N/A
2023,31021570,ga_sd_005,2484
2023,31021570,ga_sd_006,131
2023,31021580,ga_sd_001,811
2023,31021580,ga_sd_002,1794
2023,31021580,ga_sd_003,161
2023,31021580,ga_sd_004,N/A
2023,31021580,ga_sd_005,3372
2023,31021580,ga_sd_006,137
2023,31021590,ga_sd_001,1114
2023,31021590,ga_sd_002,2539
2023,31021590,ga_sd_003,245
2023,31021590,ga_sd_004,N/A
2023,31021590,ga_sd_005,2994
2023,31021590,ga_sd_006,147
2023,31021600,ga_sd_001,1065
2023,31021600,ga_sd_002,2774
2023,31021600,ga_sd_003,243
2023,31021600,ga_sd_004,N/A
2023,31021600,ga_sd_005,1876
2023,31021600,ga_sd_006,153
2023,31021610,ga_sd_001,333
2023,31021610,ga_sd_002,883
2023,31021610,ga_sd_003,86
2023,31021610,ga_sd_005,641
2023,31021610,ga_sd_006,49
2023,31021620,ga_sd_001,603
2023,31021620,ga_sd_002,1761
2023,31021620,ga_sd_003,175
2023,31021620,ga_sd_005,1391
2023,31021620,ga_sd_006,77
2023,31021640,ga_sd_001,288
2023,31021640,ga_sd_002,792
2023,31021640,ga_sd_003,55
2023,31021640,ga_sd_004,N/A
2023,31021640,ga_sd_005,545
2023,31021640,ga_sd_006,48
2023,31021650,ga_sd_001,898
2023,31021650,ga_sd_002,2087
2023,31021650,ga_sd_003,126
2023,31021650,ga_sd_004,N/A
2023,31021650,ga_sd_005,1831
2023,31021650,ga_sd_006,132
2023,31021660,ga_sd_001,253
2023,31021660,ga_sd_002,403
2023,31021660,ga_sd_003,48
2023,31021660,ga_sd_004,N/A
2023,31021660,ga_sd_005,1055
2023,31021660,ga_sd_006,55
2023,31021670,ga_sd_001,755
2023,31021670,ga_sd_002,1288
2023,31021670,ga_sd_003,50
2023,31021670,ga_sd_005,4878
2023,31021670,ga_sd_006,169
2023,31021680,ga_sd_001,3248
2023,31021680,ga_sd_002,8899
2023,31021680,ga_sd_003,544
2023,31021680,ga_sd_004,7
2023,31021680,ga_sd_005,4814
2023,31021680,ga_sd_006,332
2023,31022510,ga_sd_001,2076
2023,31022510,ga_sd_002,5040
2023,31022510,ga_sd_003,428
2023,31022510,ga_sd_004,N/A
2023,31022510,ga_sd_005,8699
2023,31022510,ga_sd_006,521
2023,31022530,ga_sd_001,1564
2023,31022530,ga_sd_002,3847
2023,31022530,ga_sd_003,228
2023,31022530,ga_sd_004,N/A
2023,31022530,ga_sd_005,1998
2023,31022530,ga_sd_006,304
2023,31022540,ga_sd_001,1744
2023,31022540,ga_sd_002,4340
2023,31022540,ga_sd_003,348
2023,31022540,ga_sd_004,N/A
2023,31022540,ga_sd_005,4488
2023,31022540,ga_sd_006,336
2023,31022550,ga_sd_001,668
2023,31022550,ga_sd_002,1833
2023,31022550,ga_sd_003,130
2023,31022550,ga_sd_004,N/A
2023,31022550,ga_sd_005,1419
2023,31022550,ga_sd_006,115
2023,31022560,ga_sd_001,1526
2023,31022560,ga_sd_002,4146
2023,31022560,ga_sd_003,325
2023,31022560,ga_sd_004,N/A
2023,31022560,ga_sd_005,3716
2023,31022560,ga_sd_006,303
2023,31022570,ga_sd_001,1835
2023,31022570,ga_sd_002,4314
2023,31022570,ga_sd_003,335
2023,31022570,ga_sd_004,N/A
2023,31022570,ga_sd_005,4422
2023,31022570,ga_sd_006,336
2023,31022580,ga_sd_001,199
2023,31022580,ga_sd_002,516
2023,31022580,ga_sd_003,60
2023,31022580,ga_sd_004,5
2023,31022580,ga_sd_005,720
2023,31022580,ga_sd_006,36
2023,31022590,ga_sd_001,818
2023,31022590,ga_sd_002,1990
2023,31022590,ga_sd_003,173
2023,31022590,ga_sd_004,N/A
2023,31022590,ga_sd_005,2920
2023,31022590,ga_sd_006,119
2023,31022600,ga_sd_001,1395
2023,31022600,ga_sd_002,3735
2023,31022600,ga_sd_003,375
2023,31022600,ga_sd_004,N/A
2023,31022600,ga_sd_005,1865
2023,31022600,ga_sd_006,135
2023,31022610,ga_sd_001,1808
2023,31022610,ga_sd_002,5256
2023,31022610,ga_sd_003,380
2023,31022610,ga_sd_004,N/A
2023,31022610,ga_sd_005,2673
2023,31022610,ga_sd_006,176
2023,31022620,ga_sd_001,1209
2023,31022620,ga_sd_002,3136
2023,31022620,ga_sd_003,275
2023,31022620,ga_sd_004,N/A
2023,31022620,ga_sd_005,2196
2023,31022620,ga_sd_006,181
2023,31023510,ga_sd_001,1567
2023,31023510,ga_sd_002,4698
2023,31023510,ga_sd_003,349
2023,31023510,ga_sd_004,N/A
2023,31023510,ga_sd_005,2826
2023,31023510,ga_sd_006,136
2023,31023520,ga_sd_001,564
2023,31023520,ga_sd_002,2655
2023,31023520,ga_sd_003,179
2023,31023520,ga_sd_004,5
2023,31023520,ga_sd_005,1495
2023,31023520,ga_sd_006,42
2023,31023530,ga_sd_001,1007
2023,31023530,ga_sd_002,3031
2023,31023530,ga_sd_003,252
2023,31023530,ga_sd_004,N/A
2023,31023530,ga_sd_005,2716
2023,31023530,ga_sd_006,295
2023,31023540,ga_sd_001,430
2023,31023540,ga_sd_002,2171
2023,31023540,ga_sd_003,184
2023,31023540,ga_sd_004,N/A
2023,31023540,ga_sd_005,206
2023,31023540,ga_sd_006,15
2023,31023550,ga_sd_001,1038
2023,31023550,ga_sd_002,2464
2023,31023550,ga_sd_003,138
2023,31023550,ga_sd_004,N/A
2023,31023550,ga_sd_005,3061
2023,31023550,ga_sd_006,253
2023,31023560,ga_sd_001,1037
2023,31023560,ga_sd_002,3270
2023,31023560,ga_sd_003,201
2023,31023560,ga_sd_004,N/A
2023,31023560,ga_sd_005,1631
2023,31023560,ga_sd_006,130
2023,31023580,ga_sd_001,1657
2023,31023580,ga_sd_002,5672
2023,31023580,ga_sd_003,486
2023,31023580,ga_sd_004,N/A
2023,31023580,ga_sd_005,3610
2023,31023580,ga_sd_006,298
2023,31023590,ga_sd_001,1056
2023,31023590,ga_sd_002,3521
2023,31023590,ga_sd_003,271
2023,31023590,ga_sd_004,N/A
2023,31023590,ga_sd_005,1280
2023,31023590,ga_sd_006,89
2023,31023600,ga_sd_001,1539
2023,31023600,ga_sd_002,4973
2023,31023600,ga_sd_003,390
2023,31023600,ga_sd_004,5
2023,31023600,ga_sd_005,1337
2023,31023600,ga_sd_006,124
2023,31023610,ga_sd_001,862
2023,31023610,ga_sd_002,2557
2023,31023610,ga_sd_003,257
2023,31023610,ga_sd_004,N/A
2023,31023610,ga_sd_005,395
2023,31023610,ga_sd_006,53
2023,31023620,ga_sd_001,1217
2023,31023620,ga_sd_002,2816
2023,31023620,ga_sd_003,282
2023,31023620,ga_sd_005,2569
2023,31023620,ga_sd_006,162
2023,31023630,ga_sd_001,1976
2023,31023630,ga_sd_002,4859
2023,31023630,ga_sd_003,309
2023,31023630,ga_sd_004,N/A
2023,31023630,ga_sd_005,4339
2023,31023630,ga_sd_006,306
2023,31023640,ga_sd_001,1133
2023,31023640,ga_sd_002,2851
2023,31023640,ga_sd_003,318
2023,31023640,ga_sd_005,1157
2023,31023640,ga_sd_006,99
2023,31023670,ga_sd_001,2189
2023,31023670,ga_sd_002,5006
2023,31023670,ga_sd_003,395
2023,31023670,ga_sd_004,N/A
2023,31023670,ga_sd_005,3849
2023,31023670,ga_sd_006,335
2023,31023680,ga_sd_001,2293
2023,31023680,ga_sd_002,6800
2023,31023680,ga_sd_003,499
2023,31023680,ga_sd_004,N/A
2023,31023680,ga_sd_005,1894
2023,31023680,ga_sd_006,238
2023,31023710,ga_sd_001,2026
2023,31023710,ga_sd_002,4791
2023,31023710,ga_sd_003,335
2023,31023710,ga_sd_004,N/A
2023,31023710,ga_sd_005,3590
2023,31023710,ga_sd_006,347
2023,31023720,ga_sd_001,1146
2023,31023720,ga_sd_002,3003
2023,31023720,ga_sd_003,188
2023,31023720,ga_sd_004,N/A
2023,31023720,ga_sd_005,2023
2023,31023720,ga_sd_006,208
2023,31023740,ga_sd_001,1393
2023,31023740,ga_sd_002,4912
2023,31023740,ga_sd_003,333
2023,31023740,ga_sd_005,2043
2023,31023740,ga_sd_006,122
2023,31023750,ga_sd_001,1553
2023,31023750,ga_sd_002,5387
2023,31023750,ga_sd_003,401
2023,31023750,ga_sd_004,N/A
2023,31023750,ga_sd_005,1061
2023,31023750,ga_sd_006,121
2023,31023760,ga_sd_001,1766
2023,31023760,ga_sd_002,5366
2023,31023760,ga_sd_003,327
2023,31023760,ga_sd_004,N/A
2023,31023760,ga_sd_005,2421
2023,31023760,ga_sd_006,159
2023,31023770,ga_sd_001,1990
2023,31023770,ga_sd_002,4770
2023,31023770,ga_sd_003,376
2023,31023770,ga_sd_004,N/A
2023,31023770,ga_sd_005,5303
2023,31023770,ga_sd_006,452
2023,31023780,ga_sd_001,903
2023,31023780,ga_sd_002,2433
2023,31023780,ga_sd_003,223
2023,31023780,ga_sd_005,2349
2023,31023780,ga_sd_006,139
2023,31030520,ga_sd_001,2167
2023,31030520,ga_sd_002,4739
2023,31030520,ga_sd_003,331
2023,31030520,ga_sd_005,6873
2023,31030520,ga_sd_006,512
2023,31030550,ga_sd_001,2960
2023,31030550,ga_sd_002,6268
2023,31030550,ga_sd_003,598
2023,31030550,ga_sd_004,N/A
2023,31030550,ga_sd_005,3960
2023,31030550,ga_sd_006,290
2023,31030560,ga_sd_001,1470
2023,31030560,ga_sd_002,3621
2023,31030560,ga_sd_003,262
2023,31030560,ga_sd_005,2369
2023,31030560,ga_sd_006,122
2023,31030570,ga_sd_001,3093
2023,31030570,ga_sd_002,7672
2023,31030570,ga_sd_003,581
2023,31030570,ga_sd_004,5
2023,31030570,ga_sd_005,3956
2023,31030570,ga_sd_006,297
2023,31030580,ga_sd_001,3453
2023,31030580,ga_sd_002,8913
2023,31030580,ga_sd_003,676
2023,31030580,ga_sd_004,N/A
2023,31030580,ga_sd_005,4431
2023,31030580,ga_sd_006,325
2023,31030590,ga_sd_001,4245
2023,31030590,ga_sd_002,11108
2023,31030590,ga_sd_003,727
2023,31030590,ga_sd_004,N/A
2023,31030590,ga_sd_005,5803
2023,31030590,ga_sd_006,494
2023,31030600,ga_sd_001,1913
2023,31030600,ga_sd_002,4809
2023,31030600,ga_sd_003,353
2023,31030600,ga_sd_004,N/A
2023,31030600,ga_sd_005,3286
2023,31030600,ga_sd_006,254
2023,31030640,ga_sd_001,1509
2023,31030640,ga_sd_002,3691
2023,31030640,ga_sd_003,292
2023,31030640,ga_sd_004,N/A
2023,31030640,ga_sd_005,2982
2023,31030640,ga_sd_006,154
2023,31030650,ga_sd_001,2617
2023,31030650,ga_sd_002,6450
2023,31030650,ga_sd_003,608
2023,31030650,ga_sd_004,N/A
2023,31030650,ga_sd_005,2619
2023,31030650,ga_sd_006,168
2023,31030670,ga_sd_001,1447
2023,31030670,ga_sd_002,3365
2023,31030670,ga_sd_003,274
2023,31030670,ga_sd_004,N/A
2023,31030670,ga_sd_005,3486
2023,31030670,ga_sd_006,201
2023,31030680,ga_sd_001,1796
2023,31030680,ga_sd_002,4355
2023,31030680,ga_sd_003,350
2023,31030680,ga_sd_004,N/A
2023,31030680,ga_sd_005,4239
2023,31030680,ga_sd_006,270
2023,31030690,ga_sd_001,2619
2023,31030690,ga_sd_002,5416
2023,31030690,ga_sd_003,443
2023,31030690,ga_sd_004,N/A
2023,31030690,ga_sd_005,11054
2023,31030690,ga_sd_006,860
2023,31030700,ga_sd_001,2065
2023,31030700,ga_sd_002,6346
2023,31030700,ga_sd_003,408
2023,31030700,ga_sd_004,N/A
2023,31030700,ga_sd_005,3086
2023,31030700,ga_sd_006,250
2023,31030710,ga_sd_001,2687
2023,31030710,ga_sd_002,9301
2023,31030710,ga_sd_003,542
2023,31030710,ga_sd_005,4406
2023,31030710,ga_sd_006,263
2023,31041510,ga_sd_001,861
2023,31041510,ga_sd_002,2205
2023,31041510,ga_sd_003,154
2023,31041510,ga_sd_005,1463
2023,31041510,ga_sd_006,129
2023,31041520,ga_sd_001,1843
2023,31041520,ga_sd_002,4114
2023,31041520,ga_sd_003,287
2023,31041520,ga_sd_004,N/A
2023,31041520,ga_sd_005,3585
2023,31041520,ga_sd_006,295
2023,31041530,ga_sd_001,1177
2023,31041530,ga_sd_002,2888
2023,31041530,ga_sd_003,226
2023,31041530,ga_sd_004,N/A
2023,31041530,ga_sd_005,2424
2023,31041530,ga_sd_006,177
2023,31041540,ga_sd_001,525
2023,31041540,ga_sd_002,1043
2023,31041540,ga_sd_003,100
2023,31041540,ga_sd_004,N/A
2023,31041540,ga_sd_005,1563
2023,31041540,ga_sd_006,107
2023,31041550,ga_sd_001,794
2023,31041550,ga_sd_002,1737
2023,31041550,ga_sd_003,165
2023,31041550,ga_sd_005,1681
2023,31041550,ga_sd_006,126
2023,31041560,ga_sd_001,1882
2023,31041560,ga_sd_002,4599
2023,31041560,ga_sd_003,375
2023,31041560,ga_sd_004,N/A
2023,31041560,ga_sd_005,4558
2023,31041560,ga_sd_006,450
2023,31041570,ga_sd_001,998
2023,31041570,ga_sd_002,3031
2023,31041570,ga_sd_003,222
2023,31041570,ga_sd_005,1134
2023,31041570,ga_sd_006,141
2023,31041580,ga_sd_001,671
2023,31041580,ga_sd_002,1432
2023,31041580,ga_sd_003,130
2023,31041580,ga_sd_004,N/A
2023,31041580,ga_sd_005,1583
2023,31041580,ga_sd_006,96
2023,31041590,ga_sd_001,1402
2023,31041590,ga_sd_002,3137
2023,31041590,ga_sd_003,300
2023,31041590,ga_sd_004,N/A
2023,31041590,ga_sd_005,1633
2023,31041590,ga_sd_006,113
2023,31041600,ga_sd_001,1677
2023,31041600,ga_sd_002,3500
2023,31041600,ga_sd_003,299
2023,31041600,ga_sd_004,N/A
2023,31041600,ga_sd_005,1532
2023,31041600,ga_sd_006,129
2023,31041610,ga_sd_001,2270
2023,31041610,ga_sd_002,5744
2023,31041610,ga_sd_003,474
2023,31041610,ga_sd_004,N/A
2023,31041610,ga_sd_005,3079
2023,31041610,ga_sd_006,249
2023,31041630,ga_sd_001,1066
2023,31041630,ga_sd_002,2501
2023,31041630,ga_sd_003,195
2023,31041630,ga_sd_004,N/A
2023,31041630,ga_sd_005,2296
2023,31041630,ga_sd_006,196
2023,31041640,ga_sd_001,1452
2023,31041640,ga_sd_002,4428
2023,31041640,ga_sd_003,371
2023,31041640,ga_sd_005,1127
2023,31041640,ga_sd_006,110
2023,31041651,ga_sd_001,856
2023,31041651,ga_sd_002,2429
2023,31041651,ga_sd_003,178
2023,31041651,ga_sd_005,1534
2023,31041651,ga_sd_006,118
2023,31042510,ga_sd_001,2150
2023,31042510,ga_sd_002,5807
2023,31042510,ga_sd_003,411
2023,31042510,ga_sd_004,N/A
2023,31042510,ga_sd_005,1700
2023,31042510,ga_sd_006,174
2023,31042520,ga_sd_001,1029
2023,31042520,ga_sd_002,3052
2023,31042520,ga_sd_003,198
2023,31042520,ga_sd_004,N/A
2023,31042520,ga_sd_005,614
2023,31042520,ga_sd_006,75
2023,31042530,ga_sd_001,826
2023,31042530,ga_sd_002,2202
2023,31042530,ga_sd_003,152
2023,31042530,ga_sd_004,N/A
2023,31042530,ga_sd_005,1499
2023,31042530,ga_sd_006,114
2023,31042540,ga_sd_001,983
2023,31042540,ga_sd_002,3428
2023,31042540,ga_sd_003,183
2023,31042540,ga_sd_005,1368
2023,31042540,ga_sd_006,76
2023,31042550,ga_sd_001,836
2023,31042550,ga_sd_002,1642
2023,31042550,ga_sd_003,76
2023,31042550,ga_sd_005,2427
2023,31042550,ga_sd_006,153
2023,31042580,ga_sd_001,2053
2023,31042580,ga_sd_002,4641
2023,31042580,ga_sd_003,205
2023,31042580,ga_sd_004,N/A
2023,31042580,ga_sd_005,4135
2023,31042580,ga_sd_006,551
2023,31042590,ga_sd_001,851
2023,31042590,ga_sd_002,2976
2023,31042590,ga_sd_003,206
2023,31042590,ga_sd_004,N/A
2023,31042590,ga_sd_005,608
2023,31042590,ga_sd_006,56
2023,31042600,ga_sd_001,1156
2023,31042600,ga_sd_002,5131
2023,31042600,ga_sd_003,213
2023,31042600,ga_sd_004,N/A
2023,31042600,ga_sd_005,1197
2023,31042600,ga_sd_006,137
2023,31042610,ga_sd_001,611
2023,31042610,ga_sd_002,3537
2023,31042610,ga_sd_003,269
2023,31042610,ga_sd_004,N/A
2023,31042610,ga_sd_005,448
2023,31042610,ga_sd_006,21
2023,31042620,ga_sd_001,1107
2023,31042620,ga_sd_002,3774
2023,31042620,ga_sd_003,178
2023,31042620,ga_sd_004,N/A
2023,31042620,ga_sd_005,1549
2023,31042620,ga_sd_006,175
2023,31042630,ga_sd_001,1363
2023,31042630,ga_sd_002,3732
2023,31042630,ga_sd_003,280
2023,31042630,ga_sd_004,N/A
2023,31042630,ga_sd_005,1486
2023,31042630,ga_sd_006,160
2023,31042640,ga_sd_001,1541
2023,31042640,ga_sd_002,4644
2023,31042640,ga_sd_003,351
2023,31042640,ga_sd_004,N/A
2023,31042640,ga_sd_005,1735
2023,31042640,ga_sd_006,140
2023,31042650,ga_sd_001,922
2023,31042650,ga_sd_002,3046
2023,31042650,ga_sd_003,204
2023,31042650,ga_sd_005,1269
2023,31042650,ga_sd_006,135
2023,31042660,ga_sd_001,823
2023,31042660,ga_sd_002,2622
2023,31042660,ga_sd_003,152
2023,31042660,ga_sd_005,583
2023,31042660,ga_sd_006,47
2023,31042670,ga_sd_001,685
2023,31042670,ga_sd_002,1988
2023,31042670,ga_sd_003,214
2023,31042670,ga_sd_004,N/A
2023,31042670,ga_sd_005,734
2023,31042670,ga_sd_006,60
2023,31042681,ga_sd_001,2529
2023,31042681,ga_sd_002,6338
2023,31042681,ga_sd_003,459
2023,31042681,ga_sd_005,4739
2023,31042681,ga_sd_006,338
2023,31042691,ga_sd_001,1331
2023,31042691,ga_sd_002,3228
2023,31042691,ga_sd_003,180
2023,31042691,ga_sd_004,N/A
2023,31042691,ga_sd_005,3166
2023,31042691,ga_sd_006,228
2023,31051511,ga_sd_001,819
2023,31051511,ga_sd_002,1979
2023,31051511,ga_sd_003,150
2023,31051511,ga_sd_005,2695
2023,31051511,ga_sd_006,189
2023,31051521,ga_sd_001,1413
2023,31051521,ga_sd_002,2461
2023,31051521,ga_sd_003,182
2023,31051521,ga_sd_004,N/A
2023,31051521,ga_sd_005,5444
2023,31051521,ga_sd_006,470
2023,31051531,ga_sd_001,785
2023,31051531,ga_sd_002,2007
2023,31051531,ga_sd_003,164
2023,31051531,ga_sd_005,2070
2023,31051531,ga_sd_006,142
2023,31051541,ga_sd_001,889
2023,31051541,ga_sd_002,2066
2023,31051541,ga_sd_003,197
2023,31051541,ga_sd_004,N/A
